ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
pot phishing,166,205,0.000170214,7.288124445613705e-05,0.8404551647071439
to verify,534,663,0.000547556,0.000235709,0.8404591878068033
in plain,68,83,6.972621182618076e-05,2.950801604809451e-05,0.8408267810497051
schnell und,68,83,6.972621182618076e-05,2.950801604809451e-05,0.8408267810497051
in as,68,83,6.972621182618076e-05,2.950801604809451e-05,0.8408267810497051
noch verpassen,64,78,6.562466995405247e-05,2.7730424719896047e-05,0.8411182726566016
mail i,64,78,6.562466995405247e-05,2.7730424719896047e-05,0.8411182726566016
happen if,56,68,5.742158620979592e-05,2.4175242063499116e-05,0.8418243946273305
1 you,56,68,5.742158620979592e-05,2.4175242063499116e-05,0.8418243946273305
product and,56,68,5.742158620979592e-05,2.4175242063499116e-05,0.8418243946273305
this method,56,68,5.742158620979592e-05,2.4175242063499116e-05,0.8418243946273305
address city,147,181,0.000150732,6.434880608078441e-05,0.8423744207223665
is our,110,135,0.000112792,4.799496586135854e-05,0.8426581933584797
and no,164,202,0.000168163,7.181468965921797e-05,0.8429463126059359
the examples,73,89,7.485313916634111e-05,3.164112564193267e-05,0.8432260753622339
a product,152,187,0.000155859,6.648191567462257e-05,0.8434850600590006
pot dies,69,84,7.075159729421283e-05,2.9863534313734203e-05,0.8436347486142196
an unserer,90,110,9.228469212288629e-05,3.910700922036622e-05,0.8441049102627658
you need,850,1052,0.000871578,0.000374005,0.8445117110129682
thing about,61,74,6.254851354995626e-05,2.6308351657337276e-05,0.8446110301966613
have you,295,364,0.000302489,0.000129409,0.8446714489556899
confirmation of,145,178,0.000148681,6.328225128386533e-05,0.8452220837642919
power of,78,95,7.998006650650145e-05,3.377423523577082e-05,0.8453262860889873
all our,74,90,7.587852463437317e-05,3.199664390757236e-05,0.845820717
in return,53,64,5.434542980569971e-05,2.2753169000940345e-05,0.8458781335449382
worauf warten,70,85,7.17769827622449e-05,3.0219052579373896e-05,0.8463711663277612
something unusual,159,195,0.000163036,6.932606179974011e-05,0.8469452275499727
te ontvangen,66,80,6.767544089011662e-05,2.8441461251175432e-05,0.8469877243920882
there to,189,232,0.000193798,8.248023762840875e-05,0.8473524432026325
34 am,168,206,0.000172265,7.323676272177674e-05,0.8475613393881499
network of,62,75,6.357389901798833e-05,2.666386992297697e-05,0.8476830622756676
i make,58,70,5.9472357145860055e-05,2.4886278594778505e-05,0.8484733096081476
the online,54,65,5.537081527373178e-05,2.3108687266580038e-05,0.8493793218531809
check out,299,367,0.00030659,0.000130475,0.8499502889663579
address or,269,330,0.000275829,0.000117321,0.8499973666661915
levering te,50,60,5.12692734016035e-05,2.1331095938381574e-05,0.8504285479189057
oder schreiben,106,129,0.000108691,4.586185626752038e-05,0.8504619967819462
this information,231,283,0.000236864,0.000100612,0.8505408803892864
can buy,63,76,6.45992844860204e-05,2.701938818861666e-05,0.8506680828050371
out or,176,215,0.000180468,7.643642711253398e-05,0.8516211565916411
get more,72,87,7.382775369830904e-05,3.093008911065328e-05,0.8516400573744105
you to,1443,1774,0.001479631,0.000630689,0.8518259600533962
work at,68,82,6.972621182618076e-05,2.9152497782454817e-05,0.8525484864496813
networks and,55,66,5.639620074176385e-05,2.346420553221973e-05,0.8527670614004995
today is,173,211,0.000177392,7.501435404997521e-05,0.8530594242187999
from you,344,421,0.000352733,0.000149673,0.8534280777167537
33 pm,169,206,0.00017329,7.323676272177674e-05,0.8534619233537141
no problem,64,77,6.562466995405247e-05,2.7374906454256354e-05,0.8535697496585734
disponiveis para,64,77,6.562466995405247e-05,2.7374906454256354e-05,0.8535697496585734
committed to,393,481,0.000402976,0.000171004,0.8538372867801207
pode fazer,51,61,5.2294658869635565e-05,2.1686614204021267e-05,0.8540610494117771
looking to,60,72,6.15231280819242e-05,2.559731512605789e-05,0.8547262620190265
in to,329,402,0.000337352,0.000142918,0.854840164
manage your,109,132,0.000111767,4.692841106443946e-05,0.8556154236409254
ihnen recht,56,67,5.742158620979592e-05,2.3819723797859423e-05,0.8560467969132456
90 days,105,127,0.000107665,4.5150819736241e-05,0.8563593952743884
our customers,114,138,0.000116894,4.9061520658277624e-05,0.8565327729388158
will get,306,373,0.000313768,0.000132608,0.8569232280631439
keine zeit,92,111,9.433546305895043e-05,3.9462527486005913e-05,0.8570255631334919
have your,101,122,0.000103564,4.3373228408042534e-05,0.8571623526060789
41 pm,168,204,0.000172265,7.252572619049736e-05,0.8571854601611736
you want,771,942,0.000790572,0.000334898,0.8572129327044359
you your,110,133,0.000112792,4.7283929330079154e-05,0.8572769694603464
unsubscribe by,316,385,0.000324022,0.000136875,0.8575481961470411
abmelden abbestellen,52,62,5.3320044337667636e-05,2.204213246966096e-05,0.8575689128295588
a 100,79,95,8.100545197453353e-05,3.377423523577082e-05,0.8579089867629764
schreiben sie,106,128,0.000108691,4.550633800188069e-05,0.8580774377060926
24 horas,120,145,0.000123046,5.155014851775547e-05,0.8588866060877738
your personal,111,134,0.000113818,4.7639447595718846e-05,0.8589115298886489
you can,3498,4269,0.003586798,0.001517707,0.8596791177946744
you that,252,306,0.000258397,0.000108789,0.8598036374937242
29092 valley,89,107,9.125930665485422e-05,3.804045442344714e-05,0.8600047615575404
corporate way,89,107,9.125930665485422e-05,3.804045442344714e-05,0.8600047615575404
616 corporate,89,107,9.125930665485422e-05,3.804045442344714e-05,0.8600047615575404
valley cottage,89,107,9.125930665485422e-05,3.804045442344714e-05,0.8600047615575404
cottage ny,89,107,9.125930665485422e-05,3.804045442344714e-05,0.8600047615575404
damit wir,62,74,6.357389901798833e-05,2.6308351657337276e-05,0.8606177122525391
nehmen sie,240,291,0.000246093,0.000103456,0.8609986484342069
having trouble,158,191,0.000162011,6.790398873718134e-05,0.8611030259322295
our team,76,91,7.792929557043731e-05,3.235216217321205e-05,0.8614298559025318
you get,369,448,0.000378367,0.000159272,0.8616311871379674
p r,99,119,0.000101513,4.2306673611123455e-05,0.8616844455048474
our emails,837,1018,0.000858248,0.000361918,0.8618813694743086
ste 29092,90,108,9.228469212288629e-05,3.8395972689086835e-05,0.8619924277595722
ny 10989,90,108,9.228469212288629e-05,3.8395972689086835e-05,0.8619924277595722
make your,155,187,0.000158935,6.648191567462257e-05,0.8629062581544203
do is,146,176,0.000149706,6.257121475258595e-05,0.8631719962344427
assets in,179,216,0.000183544,7.679194537817367e-05,0.8638500148286333
1 99,54,64,5.537081527373178e-05,2.2753169000940345e-05,0.8642356116919552
screen and,217,262,0.000222509,9.314578559759954e-05,0.8646056089249524
d e,185,223,0.000189696,7.928057323765152e-05,0.8651545065900622
order for,115,138,0.000117919,4.9061520658277624e-05,0.8651926919268936
attached to,78,93,7.998006650650145e-05,3.306319870449144e-05,0.8659854472358574
to protect,450,544,0.000461423,0.000193402,0.8665531992564218
08 01,168,202,0.000172265,7.181468965921797e-05,0.8669031054550286
page below,55,65,5.639620074176385e-05,2.3108687266580038e-05,0.8674058689302852
emails list,823,995,0.000843892,0.000353741,0.8678220651862775
now this,60,71,6.15231280819242e-05,2.5241796860418197e-05,0.8681830979581212
was so,60,71,6.15231280819242e-05,2.5241796860418197e-05,0.8681830979581212
we strongly,60,71,6.15231280819242e-05,2.5241796860418197e-05,0.8681830979581212
ist f,60,71,6.15231280819242e-05,2.5241796860418197e-05,0.8681830979581212
you make,89,106,9.125930665485422e-05,3.768493615780745e-05,0.8691528852882003
of over,89,106,9.125930665485422e-05,3.768493615780745e-05,0.8691528852882003
in excess,75,89,7.690391010240524e-05,3.164112564193267e-05,0.8699031294060854
2 500,56,66,5.742158620979592e-05,2.346420553221973e-05,0.8704743978525173
nicht ihre,61,72,6.254851354995626e-05,2.559731512605789e-05,0.8709933315345596
the transaction,124,148,0.000127148,5.261670331467455e-05,0.8713236214188638
for shipping,100,119,0.000102539,4.2306673611123455e-05,0.8716372281501195
position in,134,160,0.000137402,5.6882922502350864e-05,0.871737592
display none,76,90,7.792929557043731e-05,3.199664390757236e-05,0.872146602
bulk email,393,472,0.000402976,0.000167805,0.8726147209240825
come to,335,402,0.000343504,0.000142918,0.8728600092125188
000 email,91,108,9.331007759091836e-05,3.8395972689086835e-05,0.8729244562110735
your information,96,114,9.843700493107872e-05,4.052908228292499e-05,0.8731303676829628
abmelden m,57,67,5.8446971677827984e-05,2.3819723797859423e-05,0.8734460313567197
jederzeit abmelden,57,67,5.8446971677827984e-05,2.3819723797859423e-05,0.8734460313567197
in ihrem,57,67,5.8446971677827984e-05,2.3819723797859423e-05,0.8734460313567197
get started,219,262,0.000224559,9.314578559759954e-05,0.8737391250069508
geht schnell,72,85,7.382775369830904e-05,3.0219052579373896e-05,0.8741602868759704
half a,77,91,7.895468103846938e-05,3.235216217321205e-05,0.8743373841003047
money making,82,97,8.408160837862974e-05,3.448527176705021e-05,0.8744931638690561
in cash,112,133,0.000114843,4.7283929330079154e-05,0.8751385352736589
verlosung f,53,62,5.434542980569971e-05,2.204213246966096e-05,0.8762697000913794
a no,78,92,7.998006650650145e-05,3.2707680438851745e-05,0.8764773142853549
a nice,103,122,0.000105615,4.3373228408042534e-05,0.8765851071948105
out how,108,128,0.000110742,4.550633800188069e-05,0.8766007318382227
sent saturday,168,200,0.000172265,7.110365312793859e-05,0.8767161108119949
code with,178,212,0.000182519,7.53698723156149e-05,0.8767278202999439
sie an,218,260,0.000223534,9.243474906632015e-05,0.876763964
to inform,210,250,0.000215331,8.887956640992322e-05,0.8783387799006513
10989 click,84,99,8.613237931469388e-05,3.51963082983296e-05,0.8784714305883737
zusenden k,84,99,8.613237931469388e-05,3.51963082983296e-05,0.8784714305883737
os quais,69,81,7.075159729421283e-05,2.8796979516815125e-05,0.8788030864540831
family and,64,75,6.562466995405247e-05,2.666386992297697e-05,0.8789477017908834
the response,59,69,6.0497742613892126e-05,2.4530760329138812e-05,0.8791164560721466
or you,201,239,0.000206102,8.49688654878866e-05,0.879228537
position and,90,106,9.228469212288629e-05,3.768493615780745e-05,0.8802057451346798
an 616,85,100,8.715776478272595e-05,3.5551826563969293e-05,0.8803968316477336
my email,80,94,8.20308374425656e-05,3.341871697013113e-05,0.8806115598663388
can easily,75,88,7.690391010240524e-05,3.1285607376292974e-05,0.8808546066284301
more money,116,137,0.000118945,4.8706002392637924e-05,0.8809052240871108
by your,70,82,7.17769827622449e-05,2.9152497782454817e-05,0.8811319694308797
my current,168,199,0.000172265,7.07481348622989e-05,0.8816589619845104
below for,132,156,0.000135351,5.546084943979209e-05,0.8816841086096789
so k,60,70,6.15231280819242e-05,2.4886278594778505e-05,0.8818234932667973
the easiest,50,58,5.12692734016035e-05,2.062005940710219e-05,0.8827871317678652
dear customer,92,108,9.433546305895043e-05,3.8395972689086835e-05,0.8837382666149631
com at,61,71,6.254851354995626e-05,2.5241796860418197e-05,0.8844501674736543
press release,82,96,8.408160837862974e-05,3.4129753501410516e-05,0.8845624449640805
a moment,103,121,0.000105615,4.301771014240284e-05,0.8846293748224052
sie einfach,77,90,7.895468103846938e-05,3.199664390757236e-05,0.8850541306161817
valor da,51,59,5.2294658869635565e-05,2.097557767274188e-05,0.8859043863756682
by writing,252,298,0.000258397,0.000105944,0.8860507616312694
this email,2004,2381,0.002054872,0.000846489,0.886177752
os pontos,67,78,6.870082635814869e-05,2.7730424719896047e-05,0.8862555175919167
jetzt gewinnen,62,72,6.357389901798833e-05,2.559731512605789e-05,0.8870000135904372
today and,158,186,0.000162011,6.612639740898288e-05,0.8872397233391596
seja o,57,66,5.8446971677827984e-05,2.346420553221973e-05,0.8878736322959915
also of,170,200,0.000174316,7.110365312793859e-05,0.8884826659876224
zusenden jetzt,52,60,5.3320044337667636e-05,2.1331095938381574e-05,0.8889131556402956
bis wir,52,60,5.3320044337667636e-05,2.1331095938381574e-05,0.8889131556402956
unsere verlosung,52,60,5.3320044337667636e-05,2.1331095938381574e-05,0.8889131556402956
a unique,107,125,0.000109716,4.443978320496161e-05,0.8905825742491298
teilnahme geht,69,80,7.075159729421283e-05,2.8441461251175432e-05,0.8908061888128106
kostenlos also,69,80,7.075159729421283e-05,2.8441461251175432e-05,0.8908061888128106
w i,80,93,8.20308374425656e-05,3.306319870449144e-05,0.8909944896084673
address this,135,158,0.000138427,5.617188597107148e-05,0.8914791671127111
easy to,345,406,0.000353758,0.00014434,0.8923571423381225
once you,346,407,0.000354783,0.000144696,0.8928002329021898
a reas,81,94,8.305622291059767e-05,3.341871697013113e-05,0.8928853809319449
las vegas,153,179,0.000156884,6.363776954950503e-05,0.8930615301321889
learn the,54,62,5.537081527373178e-05,2.204213246966096e-05,0.8946271782383961
to collect,60,69,6.15231280819242e-05,2.4530760329138812e-05,0.8956525250002884
r unsere,66,76,6.767544089011662e-05,2.701938818861666e-05,0.8964949460512399
span p,66,76,6.767544089011662e-05,2.701938818861666e-05,0.8964949460512399
from your,366,429,0.000375291,0.000152517,0.8965494977847215
5 02,168,196,0.000172265,6.96815800653798e-05,0.8966358189364163
send 5,89,103,9.125930665485422e-05,3.661838136088837e-05,0.8971103660586643
all you,214,250,0.000219432,8.887956640992322e-05,0.8971208577223653
toutes les,129,150,0.000132275,5.332773984595394e-05,0.8973776429075224
de sa,192,224,0.000196874,7.963609150329121e-05,0.8976841796462288
und ist,78,90,7.998006650650145e-05,3.199664390757236e-05,0.8977971753502066
assist you,78,90,7.998006650650145e-05,3.199664390757236e-05,0.8977971753502066
que vous,153,178,0.000156884,6.328225128386533e-05,0.8985768746776056
funds to,67,77,6.870082635814869e-05,2.7374906454256354e-05,0.8987069945938886
r t,240,280,0.000246093,9.954511437911402e-05,0.8991562842721215
2023 11,50,57,5.12692734016035e-05,2.0264541141462496e-05,0.8993677413982596
op es,56,64,5.742158620979592e-05,2.2753169000940345e-05,0.8999694952210774
consumer winner,97,112,9.946239039911079e-05,3.9818045751645606e-05,0.9006591511153422
height auto,68,78,6.972621182618076e-05,2.7730424719896047e-05,0.9008595953488089
from 7,133,154,0.000136376,5.474981290851271e-05,0.9018495829849031
ihnen den,104,120,0.00010664,4.266219187676315e-05,0.9023105964949851
bitte auf,57,65,5.8446971677827984e-05,2.3108687266580038e-05,0.9025124398257773
ihre datein,57,65,5.8446971677827984e-05,2.3108687266580038e-05,0.9025124398257773
heute kostenlos,57,65,5.8446971677827984e-05,2.3108687266580038e-05,0.9025124398257773
datein ein,57,65,5.8446971677827984e-05,2.3108687266580038e-05,0.9025124398257773
your interest,57,65,5.8446971677827984e-05,2.3108687266580038e-05,0.9025124398257773
sie komplett,57,65,5.8446971677827984e-05,2.3108687266580038e-05,0.9025124398257773
through a,175,203,0.000179442,7.217020792485767e-05,0.9026235860790561
take part,63,72,6.45992844860204e-05,2.559731512605789e-05,0.9027545130825038
a todos,63,72,6.45992844860204e-05,2.559731512605789e-05,0.9027545130825038
try it,87,100,8.920853571879009e-05,3.5551826563969293e-05,0.9033928942825457
details for,176,204,0.000180468,7.252572619049736e-05,0.9034430998278364
de r,93,107,9.53608485269825e-05,3.804045442344714e-05,0.9035015820868775
is free,105,121,0.000107665,4.301771014240284e-05,0.9036820623255989
state zip,111,128,0.000113818,4.550633800188069e-05,0.9037578060652861
and complete,52,59,5.3320044337667636e-05,2.097557767274188e-05,0.9049615685310601
print this,58,66,5.9472357145860055e-05,2.346420553221973e-05,0.904975303
the truth,64,73,6.562466995405247e-05,2.5952833391697583e-05,0.9049865017317887
delivered to,64,73,6.562466995405247e-05,2.5952833391697583e-05,0.9049865017317887
app 25,64,73,6.562466995405247e-05,2.5952833391697583e-05,0.9049865017317887
by our,76,87,7.792929557043731e-05,3.093008911065328e-05,0.905003661
from this,455,529,0.00046655,0.000188069,0.9053942372443308
may unsubscribe,401,466,0.00041118,0.000165672,0.9054342303532688
number to,204,236,0.000209179,8.390231069096753e-05,0.9064565046937484
sa de,289,335,0.000296336,0.000119099,0.9065509284590844
to your,1466,1705,0.001503215,0.000606159,0.9072363977096214
6130 w,66,75,6.767544089011662e-05,2.666386992297697e-05,0.9092644250139366
rd las,66,75,6.767544089011662e-05,2.666386992297697e-05,0.9092644250139366
flamingo rd,66,75,6.767544089011662e-05,2.666386992297697e-05,0.9092644250139366
w flamingo,66,75,6.767544089011662e-05,2.666386992297697e-05,0.9092644250139366
ab bis,60,68,6.15231280819242e-05,2.4175242063499116e-05,0.909675484
nnen warten,60,68,6.15231280819242e-05,2.4175242063499116e-05,0.909675484
teil tragen,60,68,6.15231280819242e-05,2.4175242063499116e-05,0.909675484
